 Results for ntg,nwn,filling,cluster,ntot,ndim,inhgrid
        20040          800   0.8504996989410943      16B          100 
            2            0
 ed,u,beta,iter,run,meas,tprime,tperp
   0.3672198981288316         1.500000000000000         40.00000000000000      
            1         4800          500    0.000000000000000      
    0.000000000000000     
 nfocc=     <Sign>     skip
   0.4252498494705472       -0.2398516666666667                 1
 Vmax ,nuse, alpha, vblmax
          621           20   0.5100000000000000                 4
           mu**2            T*chi_ii(T)
  -0.1750679480483113        0.1917718533599496     
 iter             1  of             1
   configuration  v_tau,v_site, v_s  
    18004.00000000000                 2           -1
    17874.00000000000                 2           -1
    2385.000000000000                10            1
    7562.000000000000                10            1
    13210.00000000000                 9           -1
    15809.00000000000                10            1
    3887.000000000000                 9           -1
    4691.000000000000                 1           -1
    16408.00000000000                 6           -1
    16540.00000000000                14           -1
    6606.000000000000                11           -1
    11682.00000000000                 2            1
    12067.00000000000                 5           -1
    9936.000000000000                11           -1
    10297.00000000000                15            1
    14413.00000000000                 3           -1
    3303.000000000000                10            1
    14517.00000000000                 2            1
    15008.00000000000                 1           -1
    116.0000000000000                13            1
    767.0000000000000                15            1
    6663.000000000000                15            1
    17103.00000000000                14           -1
    17788.00000000000                14           -1
    6838.000000000000                10            1
    10424.00000000000                 8           -1
    6829.000000000000                10            1
    2414.000000000000                10            1
    12768.00000000000                 5            1
    15549.00000000000                 2            1
    14217.00000000000                 2            1
    7601.000000000000                15            1
    2105.000000000000                10            1
    246.0000000000000                10           -1
    7139.000000000000                 7            1
    17588.00000000000                 3            1
    10290.00000000000                 8           -1
    16429.00000000000                10            1
    4497.000000000000                 7           -1
    17362.00000000000                 5            1
    7159.000000000000                11           -1
    65.00000000000000                13            1
    7947.000000000000                14            1
    1501.000000000000                 9           -1
    1109.000000000000                16           -1
    12856.00000000000                 9           -1
    14561.00000000000                 7           -1
    3728.000000000000                 6           -1
    14745.00000000000                 7           -1
    7613.000000000000                 1           -1
    18667.00000000000                13            1
    13084.00000000000                15            1
    15565.00000000000                 6           -1
    13427.00000000000                 8           -1
    54.00000000000000                 3            1
    9598.000000000000                12            1
    18614.00000000000                 7           -1
    10716.00000000000                 3           -1
    17272.00000000000                13            1
    18262.00000000000                 8            1
    18440.00000000000                11           -1
    817.0000000000000                 2            1
    16165.00000000000                12           -1
    16041.00000000000                11           -1
    7596.000000000000                13            1
    17079.00000000000                14           -1
    8626.000000000000                13            1
    9883.000000000000                14           -1
    19744.00000000000                11           -1
   n   ic           sigma(n,ic)                sigmapt(n,ic)
    0    1 (-0.269980E+00,-0.965167E-01) ( 0.420859E+00, 0.112992E+01)
    1    1 (-0.270691E+00,-0.174903E+00) ( 0.133811E+00, 0.740045E+00)
    2    1 (-0.262501E+00,-0.217286E+00) ( 0.468442E-01, 0.578920E+00)
    3    1 (-0.253240E+00,-0.240486E+00) (-0.889148E-02, 0.470683E+00)
    4    1 (-0.241120E+00,-0.249252E+00) (-0.456294E-01, 0.389066E+00)
    5    1 (-0.230225E+00,-0.252317E+00) (-0.700142E-01, 0.325859E+00)
    6    1 (-0.214957E+00,-0.248757E+00) (-0.863428E-01, 0.276277E+00)
    7    1 (-0.206312E+00,-0.243614E+00) (-0.973613E-01, 0.236932E+00)
    8    1 (-0.195063E+00,-0.235256E+00) (-0.104801E+00, 0.205383E+00)
    9    1 (-0.187422E+00,-0.226206E+00) (-0.109833E+00, 0.179828E+00)
   10    1 (-0.177834E+00,-0.218674E+00) (-0.113219E+00, 0.158917E+00)
   11    1 (-0.171876E+00,-0.209681E+00) (-0.115470E+00, 0.141636E+00)
   12    1 (-0.165568E+00,-0.200100E+00) (-0.116938E+00, 0.127227E+00)
   13    1 (-0.163522E+00,-0.191528E+00) (-0.117865E+00, 0.115107E+00)
   14    1 (-0.158288E+00,-0.185651E+00) (-0.118415E+00, 0.104823E+00)
   15    1 (-0.152856E+00,-0.179657E+00) (-0.118703E+00, 0.960289E-01)
   16    1 (-0.149332E+00,-0.169540E+00) (-0.118809E+00, 0.884538E-01)
   17    1 (-0.147821E+00,-0.165937E+00) (-0.118791E+00, 0.818818E-01)
   18    1 (-0.142660E+00,-0.159057E+00) (-0.118688E+00, 0.761428E-01)
   19    1 (-0.140720E+00,-0.154123E+00) (-0.118530E+00, 0.710993E-01)
   20    1 (-0.137998E+00,-0.146604E+00) (-0.118337E+00, 0.666415E-01)
   21    1 (-0.135647E+00,-0.139786E+00) (-0.118122E+00, 0.626800E-01)
   22    1 (-0.133603E+00,-0.133573E+00) (-0.117895E+00, 0.591413E-01)
   23    1 (-0.131814E+00,-0.127889E+00) (-0.117665E+00, 0.559652E-01)
   24    1 (-0.130239E+00,-0.122669E+00) (-0.117435E+00, 0.531016E-01)
   25    1 (-0.128847E+00,-0.117858E+00) (-0.117209E+00, 0.505088E-01)
   26    1 (-0.127608E+00,-0.113411E+00) (-0.116990E+00, 0.481518E-01)
   27    1 (-0.126503E+00,-0.109287E+00) (-0.116778E+00, 0.460012E-01)
   28    1 (-0.125512E+00,-0.105452E+00) (-0.116575E+00, 0.440321E-01)
   29    1 (-0.124619E+00,-0.101878E+00) (-0.116382E+00, 0.422232E-01)
   30    1 (-0.123814E+00,-0.985374E-01) (-0.116197E+00, 0.405563E-01)
   31    1 (-0.123083E+00,-0.954092E-01) (-0.116022E+00, 0.390157E-01)
   32    1 (-0.122419E+00,-0.924735E-01) (-0.115856E+00, 0.375881E-01)
   33    1 (-0.121814E+00,-0.897131E-01) (-0.115699E+00, 0.362617E-01)
   34    1 (-0.121260E+00,-0.871128E-01) (-0.115550E+00, 0.350262E-01)
   35    1 (-0.120753E+00,-0.846589E-01) (-0.115410E+00, 0.338729E-01)
   36    1 (-0.120287E+00,-0.823395E-01) (-0.115277E+00, 0.327939E-01)
   37    1 (-0.119857E+00,-0.801437E-01) (-0.115151E+00, 0.317823E-01)
   38    1 (-0.119461E+00,-0.780621E-01) (-0.115032E+00, 0.308321E-01)
   39    1 (-0.119094E+00,-0.760858E-01) (-0.114920E+00, 0.299378E-01)
   40    1 (-0.118754E+00,-0.742072E-01) (-0.114813E+00, 0.290948E-01)
   41    1 (-0.118439E+00,-0.724190E-01) (-0.114713E+00, 0.282988E-01)
   42    1 (-0.118145E+00,-0.707151E-01) (-0.114617E+00, 0.275459E-01)
   43    1 (-0.117871E+00,-0.690894E-01) (-0.114527E+00, 0.268328E-01)
   44    1 (-0.117616E+00,-0.675369E-01) (-0.114442E+00, 0.261563E-01)
   45    1 (-0.117377E+00,-0.660525E-01) (-0.114361E+00, 0.255138E-01)
   46    1 (-0.117154E+00,-0.646320E-01) (-0.114284E+00, 0.249027E-01)
   47    1 (-0.116944E+00,-0.632714E-01) (-0.114211E+00, 0.243208E-01)
   48    1 (-0.116748E+00,-0.619668E-01) (-0.114142E+00, 0.237660E-01)
   49    1 (-0.116563E+00,-0.607149E-01) (-0.114076E+00, 0.232365E-01)
   50    1 (-0.116389E+00,-0.595127E-01) (-0.114013E+00, 0.227305E-01)
   51    1 (-0.116225E+00,-0.583571E-01) (-0.113954E+00, 0.222466E-01)
   52    1 (-0.116070E+00,-0.572455E-01) (-0.113897E+00, 0.217833E-01)
   53    1 (-0.115924E+00,-0.561755E-01) (-0.113843E+00, 0.213392E-01)
   54    1 (-0.115786E+00,-0.551448E-01) (-0.113792E+00, 0.209133E-01)
   55    1 (-0.115655E+00,-0.541512E-01) (-0.113743E+00, 0.205044E-01)
   56    1 (-0.115531E+00,-0.531927E-01) (-0.113696E+00, 0.201115E-01)
   57    1 (-0.115414E+00,-0.522677E-01) (-0.113651E+00, 0.197337E-01)
   58    1 (-0.115302E+00,-0.513742E-01) (-0.113609E+00, 0.193702E-01)
   59    1 (-0.115197E+00,-0.505108E-01) (-0.113568E+00, 0.190200E-01)
   60    1 (-0.115096E+00,-0.496759E-01) (-0.113529E+00, 0.186825E-01)
   61    1 (-0.115000E+00,-0.488681E-01) (-0.113491E+00, 0.183571E-01)
   62    1 (-0.114909E+00,-0.480862E-01) (-0.113456E+00, 0.180430E-01)
   63    1 (-0.114822E+00,-0.473290E-01) (-0.113421E+00, 0.177396E-01)
   64    1 (-0.114739E+00,-0.465952E-01) (-0.113389E+00, 0.174465E-01)
   65    1 (-0.114660E+00,-0.458838E-01) (-0.113357E+00, 0.171631E-01)
   66    1 (-0.114584E+00,-0.451938E-01) (-0.113327E+00, 0.168890E-01)
   67    1 (-0.114512E+00,-0.445243E-01) (-0.113298E+00, 0.166236E-01)
   68    1 (-0.114442E+00,-0.438743E-01) (-0.113270E+00, 0.163666E-01)
   69    1 (-0.114376E+00,-0.432430E-01) (-0.113243E+00, 0.161175E-01)
   70    1 (-0.114313E+00,-0.426296E-01) (-0.113218E+00, 0.158761E-01)
   71    1 (-0.114252E+00,-0.420334E-01) (-0.113193E+00, 0.156419E-01)
   72    1 (-0.114194E+00,-0.414537E-01) (-0.113169E+00, 0.154146E-01)
   73    1 (-0.114138E+00,-0.408897E-01) (-0.113146E+00, 0.151939E-01)
   74    1 (-0.114084E+00,-0.403408E-01) (-0.113124E+00, 0.149796E-01)
   75    1 (-0.114033E+00,-0.398065E-01) (-0.113103E+00, 0.147714E-01)
   76    1 (-0.113983E+00,-0.392861E-01) (-0.113082E+00, 0.145689E-01)
   77    1 (-0.113936E+00,-0.387792E-01) (-0.113063E+00, 0.143720E-01)
   78    1 (-0.113890E+00,-0.382852E-01) (-0.113044E+00, 0.141805E-01)
   79    1 (-0.113846E+00,-0.378036E-01) (-0.113025E+00, 0.139940E-01)
   80    1 (-0.113803E+00,-0.373340E-01) (-0.113007E+00, 0.138125E-01)
   81    1 (-0.113762E+00,-0.368760E-01) (-0.112990E+00, 0.136357E-01)
   82    1 (-0.113723E+00,-0.364290E-01) (-0.112974E+00, 0.134634E-01)
   83    1 (-0.113685E+00,-0.359927E-01) (-0.112958E+00, 0.132955E-01)
   84    1 (-0.113648E+00,-0.355667E-01) (-0.112942E+00, 0.131318E-01)
   85    1 (-0.113613E+00,-0.351508E-01) (-0.112927E+00, 0.129721E-01)
   86    1 (-0.113578E+00,-0.347444E-01) (-0.112913E+00, 0.128163E-01)
   87    1 (-0.113545E+00,-0.343473E-01) (-0.112899E+00, 0.126642E-01)
   88    1 (-0.113513E+00,-0.339592E-01) (-0.112885E+00, 0.125158E-01)
   89    1 (-0.113483E+00,-0.335798E-01) (-0.112872E+00, 0.123708E-01)
   90    1 (-0.113453E+00,-0.332087E-01) (-0.112860E+00, 0.122293E-01)
   91    1 (-0.113424E+00,-0.328458E-01) (-0.112847E+00, 0.120909E-01)
   92    1 (-0.113396E+00,-0.324907E-01) (-0.112835E+00, 0.119557E-01)
   93    1 (-0.113369E+00,-0.321432E-01) (-0.112824E+00, 0.118235E-01)
   94    1 (-0.113343E+00,-0.318031E-01) (-0.112813E+00, 0.116942E-01)
   95    1 (-0.113317E+00,-0.314701E-01) (-0.112802E+00, 0.115678E-01)
   96    1 (-0.113293E+00,-0.311439E-01) (-0.112791E+00, 0.114441E-01)
   97    1 (-0.113269E+00,-0.308245E-01) (-0.112781E+00, 0.113231E-01)
   98    1 (-0.113246E+00,-0.305116E-01) (-0.112771E+00, 0.112046E-01)
   99    1 (-0.113223E+00,-0.302049E-01) (-0.112761E+00, 0.110886E-01)
  100    1 (-0.113202E+00,-0.299044E-01) (-0.112752E+00, 0.109749E-01)
  101    1 (-0.113181E+00,-0.296098E-01) (-0.112743E+00, 0.108637E-01)
  102    1 (-0.113160E+00,-0.293209E-01) (-0.112734E+00, 0.107546E-01)
  103    1 (-0.113140E+00,-0.290376E-01) (-0.112725E+00, 0.106478E-01)
  104    1 (-0.113121E+00,-0.287597E-01) (-0.112717E+00, 0.105431E-01)
  105    1 (-0.113102E+00,-0.284871E-01) (-0.112709E+00, 0.104404E-01)
  106    1 (-0.113084E+00,-0.282196E-01) (-0.112701E+00, 0.103398E-01)
  107    1 (-0.113066E+00,-0.279571E-01) (-0.112693E+00, 0.102411E-01)
  108    1 (-0.113049E+00,-0.276994E-01) (-0.112685E+00, 0.101442E-01)
  109    1 (-0.113032E+00,-0.274465E-01) (-0.112678E+00, 0.100492E-01)
  110    1 (-0.113016E+00,-0.271981E-01) (-0.112671E+00, 0.995600E-02)
  111    1 (-0.113000E+00,-0.269542E-01) (-0.112664E+00, 0.986450E-02)
  112    1 (-0.112984E+00,-0.267146E-01) (-0.112657E+00, 0.977469E-02)
  113    1 (-0.112969E+00,-0.264792E-01) (-0.112651E+00, 0.968650E-02)
  114    1 (-0.112955E+00,-0.262479E-01) (-0.112644E+00, 0.959991E-02)
  115    1 (-0.112940E+00,-0.260207E-01) (-0.112638E+00, 0.951486E-02)
  116    1 (-0.112926E+00,-0.257973E-01) (-0.112632E+00, 0.943131E-02)
  117    1 (-0.112913E+00,-0.255778E-01) (-0.112626E+00, 0.934924E-02)
  118    1 (-0.112900E+00,-0.253619E-01) (-0.112620E+00, 0.926858E-02)
  119    1 (-0.112887E+00,-0.251497E-01) (-0.112614E+00, 0.918932E-02)
  120    1 (-0.112874E+00,-0.249410E-01) (-0.112609E+00, 0.911141E-02)
  121    1 (-0.112862E+00,-0.247357E-01) (-0.112603E+00, 0.903482E-02)
  122    1 (-0.112850E+00,-0.245338E-01) (-0.112598E+00, 0.895951E-02)
  123    1 (-0.112838E+00,-0.243351E-01) (-0.112593E+00, 0.888546E-02)
  124    1 (-0.112827E+00,-0.241397E-01) (-0.112588E+00, 0.881262E-02)
  125    1 (-0.112816E+00,-0.239473E-01) (-0.112583E+00, 0.874098E-02)
  126    1 (-0.112805E+00,-0.237580E-01) (-0.112578E+00, 0.867050E-02)
  127    1 (-0.112794E+00,-0.235717E-01) (-0.112573E+00, 0.860116E-02)
  128    1 (-0.112784E+00,-0.233882E-01) (-0.112569E+00, 0.853292E-02)
  129    1 (-0.112774E+00,-0.232076E-01) (-0.112564E+00, 0.846576E-02)
  130    1 (-0.112764E+00,-0.230298E-01) (-0.112560E+00, 0.839966E-02)
  131    1 (-0.112754E+00,-0.228547E-01) (-0.112556E+00, 0.833458E-02)
  132    1 (-0.112745E+00,-0.226822E-01) (-0.112552E+00, 0.827052E-02)
  133    1 (-0.112735E+00,-0.225123E-01) (-0.112547E+00, 0.820743E-02)
  134    1 (-0.112726E+00,-0.223449E-01) (-0.112543E+00, 0.814530E-02)
  135    1 (-0.112717E+00,-0.221800E-01) (-0.112539E+00, 0.808411E-02)
  136    1 (-0.112709E+00,-0.220175E-01) (-0.112536E+00, 0.802384E-02)
  137    1 (-0.112700E+00,-0.218574E-01) (-0.112532E+00, 0.796446E-02)
  138    1 (-0.112692E+00,-0.216996E-01) (-0.112528E+00, 0.790596E-02)
  139    1 (-0.112684E+00,-0.215440E-01) (-0.112525E+00, 0.784831E-02)
  140    1 (-0.112676E+00,-0.213907E-01) (-0.112521E+00, 0.779151E-02)
  141    1 (-0.112668E+00,-0.212395E-01) (-0.112518E+00, 0.773552E-02)
  142    1 (-0.112661E+00,-0.210905E-01) (-0.112514E+00, 0.768033E-02)
  143    1 (-0.112653E+00,-0.209435E-01) (-0.112511E+00, 0.762593E-02)
  144    1 (-0.112646E+00,-0.207985E-01) (-0.112508E+00, 0.757230E-02)
  145    1 (-0.112639E+00,-0.206556E-01) (-0.112504E+00, 0.751941E-02)
  146    1 (-0.112632E+00,-0.205146E-01) (-0.112501E+00, 0.746727E-02)
  147    1 (-0.112625E+00,-0.203755E-01) (-0.112498E+00, 0.741584E-02)
  148    1 (-0.112618E+00,-0.202383E-01) (-0.112495E+00, 0.736512E-02)
  149    1 (-0.112612E+00,-0.201029E-01) (-0.112492E+00, 0.731509E-02)
  150    1 (-0.112605E+00,-0.199694E-01) (-0.112489E+00, 0.726573E-02)
  151    1 (-0.112599E+00,-0.198376E-01) (-0.112487E+00, 0.721704E-02)
  152    1 (-0.112593E+00,-0.197075E-01) (-0.112484E+00, 0.716900E-02)
  153    1 (-0.112587E+00,-0.195791E-01) (-0.112481E+00, 0.712160E-02)
  154    1 (-0.112581E+00,-0.194524E-01) (-0.112478E+00, 0.707481E-02)
  155    1 (-0.112575E+00,-0.193273E-01) (-0.112476E+00, 0.702864E-02)
  156    1 (-0.112569E+00,-0.192038E-01) (-0.112473E+00, 0.698308E-02)
  157    1 (-0.112564E+00,-0.190818E-01) (-0.112471E+00, 0.693809E-02)
  158    1 (-0.112558E+00,-0.189615E-01) (-0.112468E+00, 0.689369E-02)
  159    1 (-0.112553E+00,-0.188426E-01) (-0.112466E+00, 0.684985E-02)
  160    1 (-0.112547E+00,-0.187252E-01) (-0.112464E+00, 0.680656E-02)
  161    1 (-0.112542E+00,-0.186092E-01) (-0.112461E+00, 0.676382E-02)
  162    1 (-0.112537E+00,-0.184947E-01) (-0.112459E+00, 0.672162E-02)
  163    1 (-0.112532E+00,-0.183816E-01) (-0.112457E+00, 0.667993E-02)
  164    1 (-0.112527E+00,-0.182698E-01) (-0.112454E+00, 0.663876E-02)
  165    1 (-0.112522E+00,-0.181595E-01) (-0.112452E+00, 0.659810E-02)
  166    1 (-0.112517E+00,-0.180504E-01) (-0.112450E+00, 0.655793E-02)
  167    1 (-0.112513E+00,-0.179426E-01) (-0.112448E+00, 0.651824E-02)
  168    1 (-0.112508E+00,-0.178361E-01) (-0.112446E+00, 0.647904E-02)
  169    1 (-0.112504E+00,-0.177309E-01) (-0.112444E+00, 0.644030E-02)
  170    1 (-0.112499E+00,-0.176269E-01) (-0.112442E+00, 0.640202E-02)
  171    1 (-0.112495E+00,-0.175241E-01) (-0.112440E+00, 0.636420E-02)
  172    1 (-0.112491E+00,-0.174226E-01) (-0.112438E+00, 0.632682E-02)
  173    1 (-0.112486E+00,-0.173221E-01) (-0.112436E+00, 0.628987E-02)
  174    1 (-0.112482E+00,-0.172229E-01) (-0.112434E+00, 0.625336E-02)
  175    1 (-0.112478E+00,-0.171247E-01) (-0.112432E+00, 0.621726E-02)
  176    1 (-0.112474E+00,-0.170277E-01) (-0.112431E+00, 0.618158E-02)
  177    1 (-0.112470E+00,-0.169318E-01) (-0.112429E+00, 0.614631E-02)
  178    1 (-0.112466E+00,-0.168369E-01) (-0.112427E+00, 0.611143E-02)
  179    1 (-0.112463E+00,-0.167431E-01) (-0.112425E+00, 0.607695E-02)
  180    1 (-0.112459E+00,-0.166504E-01) (-0.112424E+00, 0.604285E-02)
  181    1 (-0.112455E+00,-0.165586E-01) (-0.112422E+00, 0.600914E-02)
  182    1 (-0.112452E+00,-0.164679E-01) (-0.112420E+00, 0.597579E-02)
  183    1 (-0.112448E+00,-0.163781E-01) (-0.112419E+00, 0.594282E-02)
  184    1 (-0.112445E+00,-0.162894E-01) (-0.112417E+00, 0.591020E-02)
  185    1 (-0.112441E+00,-0.162016E-01) (-0.112416E+00, 0.587794E-02)
  186    1 (-0.112438E+00,-0.161147E-01) (-0.112414E+00, 0.584603E-02)
  187    1 (-0.112435E+00,-0.160287E-01) (-0.112413E+00, 0.581447E-02)
  188    1 (-0.112431E+00,-0.159437E-01) (-0.112411E+00, 0.578324E-02)
  189    1 (-0.112428E+00,-0.158596E-01) (-0.112410E+00, 0.575234E-02)
